Yaw
time,yaw\_input,yaw\_setpoint,rudder\_angle\_output,
seconds,rad,rad,rad,
3005.48215890, -3.11330000,  3.15900000, -0.03060000,
3005.58181214, -3.11310000,  3.15850000, -0.04740000,
3005.68201423, -3.11250000,  3.15850000, -0.05750000,
3005.78187156, -3.11190000,  3.15770000, -0.05670000,
3005.88183832, -3.11140000,  3.15770000, -0.05450000,
3005.98174429, -3.11100000,  3.15600000, -0.05820000,
3006.08202863, -3.11080000,  3.15600000, -0.05000000,
3006.18210387, -3.11120000,  3.15470000, -0.03410000,
3006.28165913, -3.11170000,  3.15390000, -0.04060000,
3006.38185167, -3.11190000,  3.15280000, -0.04950000,
3006.48180938, -3.11200000,  3.15210000, -0.06270000,
3006.58175373, -3.11160000,  3.15140000, -0.07030000,
3006.68181896, -3.11140000,  3.15030000, -0.07200000,
3006.78177261, -3.11110000,  3.15030000, -0.07400000,
3006.88236904, -3.11090000,  3.14830000, -0.07630000,
3006.98178697, -3.11070000,  3.14740000, -0.07970000,
3007.08177996, -3.11080000,  3.14650000, -0.07430000,
3007.18185854, -3.11100000,  3.14530000, -0.07210000,
3007.28204703, -3.11130000,  3.14420000, -0.07230000,
3007.38184452, -3.11160000,  3.14300000, -0.07810000,
3007.48186898, -3.11180000,  3.14180000, -0.08760000,
3007.58189201, -3.11190000,  3.14040000, -0.09050000,
3007.68193579, -3.11200000,  3.13920000, -0.08020000,
3007.78203511, -3.11310000,  3.13810000, -0.05930000,
3007.88182116, -3.11440000,  3.13690000, -0.05340000,
3007.98183537, -3.11590000,  3.13690000, -0.04650000,
3008.08177686, -3.11720000,  3.13450000, -0.05360000,
3008.18166614, -3.11890000,  3.13300000, -0.04000000,
3008.28184199, -3.12050000,  3.13300000, -0.04950000,
3008.38230562, -3.12160000,  3.13010000, -0.07070000,
3008.48176360, -3.12230000,  3.12870000, -0.08010000,
3008.58219862, -3.12270000,  3.12710000, -0.09550000,
3008.68243742, -3.12300000,  3.12570000, -0.09330000,
3008.78195477, -3.12350000,  3.12440000, -0.09370000,
3008.88235354, -3.12390000,  3.12290000, -0.10400000,
3008.98231030, -3.12410000,  3.12130000, -0.11520000,
3009.08238077, -3.12420000,  3.12010000, -0.11560000,
3009.18183637, -3.12440000,  3.11840000, -0.11780000,
3009.28203392, -3.12450000,  3.11700000, -0.12870000,
3009.38180375, -3.12450000,  3.11550000, -0.12990000,
3009.48263407, -3.12460000,  3.11550000, -0.12760000,
3009.58186007, -3.12490000,  3.11270000, -0.12750000,
3009.68218923, -3.12560000,  3.11270000, -0.10430000,
3009.78185964, -3.12690000,  3.11110000, -0.09330000,
3009.88210201, -3.12850000,  3.10830000, -0.09200000,
3009.98183560, -3.13030000,  3.10740000, -0.07950000,
3010.08247185, -3.13230000,  3.10630000, -0.07250000,
3010.18317556, -3.13450000,  3.10480000, -0.06700000,
3010.28191400, -3.13670000,  3.10480000, -0.06350000,
3010.38180208, -3.13900000,  3.10170000, -0.05700000,
3010.48187041, -3.14160000,  3.10170000, -0.03990000,
3010.58171082,  3.13850000,  3.09880000, -0.02900000,
3010.68235135,  3.13570000,  3.09730000, -0.04100000,
3010.78179097,  3.13320000,  3.09590000, -0.03490000,
3010.88193703,  3.13050000,  3.09590000, -0.02280000,
3010.98189974,  3.12780000,  3.09290000, -0.03740000,
3011.08197927,  3.12570000,  3.09150000, -0.04510000,
3011.18195820,  3.12390000,  3.09150000, -0.04840000,
3011.28193569,  3.12230000,  3.08850000, -0.05880000,
3011.38193798,  3.12090000,  3.08690000, -0.06280000,
3011.48169732,  3.11950000,  3.08510000, -0.06850000,
3011.58182573,  3.11810000,  3.08360000, -0.05900000,
3011.68182898,  3.11650000,  3.08210000, -0.05530000,
3011.78173113,  3.11480000,  3.08210000, -0.04920000,
3011.88183284,  3.11310000,  3.08060000, -0.05090000,
3011.98229599,  3.11160000,  3.07780000, -0.05630000,
3012.08176064,  3.11010000,  3.07610000, -0.06310000,
3012.18216062,  3.10850000,  3.07440000, -0.05490000,
3012.28175879,  3.10730000,  3.07280000, -0.07870000,
3012.38193297,  3.10640000,  3.07120000, -0.07560000,
3012.48254037,  3.10540000,  3.06910000, -0.08090000,
3012.58244777,  3.10430000,  3.06680000, -0.07970000,
3012.68241382,  3.10300000,  3.06680000, -0.07210000,
3012.78226376,  3.10150000,  3.06290000, -0.06480000,
3012.88224840,  3.09970000,  3.06210000, -0.05580000,
3012.98181343,  3.09790000,  3.06210000, -0.05070000,
3013.08183193,  3.09590000,  3.06000000, -0.05030000,
3013.18188334,  3.09370000,  3.05600000, -0.05060000,
3013.28196692,  3.09140000,  3.05450000, -0.04080000,
3013.38186264,  3.08900000,  3.05450000, -0.02990000,
3013.48250389,  3.08650000,  3.05110000, -0.03960000,
3013.58180380,  3.08450000,  3.05110000, -0.04390000,
3013.68255687,  3.08250000,  3.04690000, -0.04910000,
3013.78186369,  3.08040000,  3.04520000, -0.03960000,
3013.88235521,  3.07790000,  3.04370000, -0.02470000,
3013.98181915,  3.07520000,  3.04210000, -0.02050000,
3014.08182764,  3.07270000,  3.04050000, -0.02840000,
3014.18211627,  3.07020000,  3.03890000, -0.01400000,
3014.28192282,  3.06750000,  3.03890000, -0.01330000,
3014.38188004,  3.06500000,  3.03560000, -0.01120000,
3014.48191071,  3.06210000,  3.03560000,  0.00820000,
3014.58182144,  3.05920000,  3.03260000,  0.00180000,
3014.68240356,  3.05670000,  3.03130000, -0.00520000,
3014.78184009,  3.05450000,  3.03130000, -0.01510000,
3014.88235140,  3.05310000,  3.02950000, -0.03470000,
3014.98195529,  3.05150000,  3.02630000, -0.02530000,
3015.08219647,  3.04980000,  3.02630000, -0.02630000,
3015.18187189,  3.04810000,  3.02450000, -0.01400000,
3015.28261113,  3.04570000,  3.02290000,  0.00300000,
3015.38237000,  3.04380000,  3.02110000, -0.02150000,
3015.48202395,  3.04200000,  3.01790000, -0.02340000,
3015.58183885,  3.04030000,  3.01790000, -0.02040000,
3015.68181324,  3.03870000,  3.01460000, -0.03310000,
3015.78193283,  3.03740000,  3.01460000, -0.03810000,
3015.88203406,  3.03600000,  3.01100000, -0.02860000,
3015.98180676,  3.03420000,  3.01100000, -0.01820000,
3016.08198214,  3.03250000,  3.00800000, -0.03520000,
3016.18180084,  3.03110000,  3.00650000, -0.02880000,
3016.28222775,  3.02950000,  3.00650000, -0.02940000,
3016.38201785,  3.02820000,  3.00490000, -0.03210000,
3016.48185754,  3.02680000,  3.00180000, -0.03590000,
3016.58170295,  3.02530000,  3.00030000, -0.02700000,
3016.68224978,  3.02350000,  3.00030000, -0.01190000,
3016.78188157,  3.02140000,  2.99710000, -0.01260000,
3016.88231778,  3.01930000,  2.99710000, -0.00750000,
3016.98191047,  3.01720000,  2.99400000, -0.00630000,
3017.08203912,  3.01510000,  2.99400000, -0.01290000,
3017.18240499,  3.01360000,  2.99090000, -0.02720000,
3017.28195953,  3.01250000,  2.98930000, -0.04400000,
3017.38211918,  3.01160000,  2.98740000, -0.04500000,
3017.48218656,  3.01090000,  2.98740000, -0.05470000,
3017.58250308,  3.01000000,  2.98360000, -0.04710000,
3017.68232775,  3.00900000,  2.98360000, -0.05070000,
3017.78185201,  3.00820000,  2.98020000, -0.06300000,
3017.88225365,  3.00730000,  2.98020000, -0.05160000,
3017.98188114,  3.00600000,  2.97660000, -0.04350000,
3018.08192015,  3.00380000,  2.97510000,  0.00090000,
3018.18180537,  3.00010000,  2.97360000,  0.04270000,
3018.28180552,  2.99580000,  2.97360000,  0.06550000,
3018.38172221,  2.99120000,  2.97130000,  0.07260000,
3018.48262191,  2.98730000,  2.97000000,  0.05100000,
3018.58228970,  2.98440000,  2.96890000,  0.02600000,
3018.68201065,  2.98230000,  2.96780000,  0.00950000,
3018.78189397,  2.98080000,  2.96680000, -0.00920000,
3018.88249969,  2.97980000,  2.96680000, -0.01140000,
3018.98173332,  2.97870000,  2.96560000, -0.01210000,
3019.08183074,  2.97810000,  2.96370000, -0.03880000,
3019.18194127,  2.97850000,  2.96250000, -0.07580000,
3019.28200150,  2.97950000,  2.96250000, -0.08010000,
3019.38276911,  2.98030000,  2.96170000, -0.08040000,
3019.48194051,  2.98100000,  2.96040000, -0.08190000,
3019.58200550,  2.98160000,  2.95800000, -0.09130000,
3019.68209481,  2.98220000,  2.95650000, -0.09640000,
3019.78174543,  2.98260000,  2.95540000, -0.09130000,
3019.88205791,  2.98270000,  2.95410000, -0.08950000,
3019.98231149,  2.98260000,  2.95410000, -0.08290000,
3020.08196330,  2.98230000,  2.95310000, -0.08260000,
3020.18195462,  2.98210000,  2.95240000, -0.08580000,
3020.28186679,  2.98180000,  2.94950000, -0.08900000,
3020.38238382,  2.98120000,  2.94830000, -0.07810000,
3020.48176289,  2.98040000,  2.94830000, -0.06960000,
3020.58226752,  2.97920000,  2.94650000, -0.06500000,
3020.68193936,  2.97810000,  2.94360000, -0.07510000,
3020.78197837,  2.97690000,  2.94360000, -0.05680000,
3020.88186407,  2.97510000,  2.94090000, -0.05210000,
3020.98199415,  2.97350000,  2.93970000, -0.06150000,
3021.08191586,  2.97210000,  2.93970000, -0.05880000,
3021.18219519,  2.97080000,  2.93640000, -0.07300000,
3021.28222346,  2.96960000,  2.93510000, -0.06890000,
3021.38262057,  2.96810000,  2.93510000, -0.05660000,
3021.48204494,  2.96660000,  2.93350000, -0.05840000,
3021.58185649,  2.96480000,  2.93020000, -0.04680000,
3021.68198371,  2.96270000,  2.92880000, -0.04330000,
3021.78177738,  2.96060000,  2.92780000, -0.04140000,
3021.88187599,  2.95850000,  2.92660000, -0.03110000,
3021.98199058,  2.95610000,  2.92660000, -0.01670000,
3022.08237314,  2.95360000,  2.92380000, -0.01940000,
3022.18180084,  2.95120000,  2.92280000, -0.01990000,
3022.28241134,  2.94900000,  2.92280000, -0.01660000,
3022.38328385,  2.94670000,  2.92040000, -0.01190000,
3022.48235822,  2.94420000,  2.92040000,  0.00650000,
3022.58232641,  2.94130000,  2.91820000,  0.01490000,
3022.68212271,  2.93840000,  2.91700000,  0.01940000,
3022.78201962,  2.93560000,  2.91590000,  0.01350000,
3022.88209367,  2.93350000,  2.91480000, -0.00470000,
3022.98262000,  2.93150000,  2.91360000,  0.01080000,
3023.08256578,  2.92920000,  2.91360000,  0.02100000,
3023.18186975,  2.92680000,  2.91270000,  0.02630000,
3023.28185272,  2.92460000,  2.91180000,  0.02110000,
3023.38202548,  2.92260000,  2.91080000,  0.02020000,
3023.48188686,  2.92090000,  2.91010000,  0.01260000,
3023.58179140,  2.91930000,  2.90930000,  0.01320000,
3023.68235707,  2.91800000,  2.90870000,  0.00300000,
3023.78192186,  2.91690000,  2.90730000, -0.00020000,
3023.88211250,  2.91580000,  2.90730000,  0.00360000,
3023.98231721,  2.91480000,  2.90530000, -0.00170000,
3024.08228827,  2.91390000,  2.90480000, -0.00280000,
3024.18234324,  2.91290000,  2.90480000,  0.00390000,
3024.28183985,  2.91200000,  2.90370000,  0.00090000,
3024.38212061,  2.91100000,  2.90270000, -0.00080000,
3024.48188424,  2.91000000,  2.90270000,  0.00380000,
3024.58178544,  2.90950000,  2.90150000, -0.02730000,
3024.68250179,  2.90980000,  2.90150000, -0.03080000,
3024.78296447,  2.90980000,  2.90010000, -0.03390000,
3024.88172603,  2.90970000,  2.89920000, -0.02450000,
3024.98191619,  2.90920000,  2.89850000, -0.01750000,
3025.08220124,  2.90870000,  2.89850000, -0.01870000,
3025.18227577,  2.90810000,  2.89790000, -0.00990000,
3025.28178835,  2.90710000,  2.89660000, -0.00180000,
3025.38194871,  2.90620000,  2.89590000, -0.00770000,
3025.48187733,  2.90550000,  2.89530000, -0.01580000,
3025.58181000,  2.90490000,  2.89470000, -0.01060000,
3025.68206239,  2.90410000,  2.89400000, -0.00750000,
3025.78211403,  2.90320000,  2.89400000, -0.00510000,
3025.88183427,  2.90250000,  2.89340000, -0.00870000,
3025.98178625,  2.90180000,  2.89220000, -0.00870000,
3026.08264446,  2.90110000,  2.89150000, -0.00980000,
3026.18189955,  2.90020000,  2.89080000,  0.00260000,
3026.28197932,  2.89900000,  2.89060000,  0.00650000,
3026.38175273,  2.89790000,  2.89000000,  0.00680000,
3026.48189235,  2.89700000,  2.89000000, -0.00040000,
3026.58242226,  2.89630000,  2.88940000, -0.00240000,
3026.68179631,  2.89580000,  2.88890000, -0.01650000,
3026.78270245,  2.89560000,  2.88840000, -0.01970000,
3026.88234353,  2.89540000,  2.88790000, -0.01620000,
3026.98186684,  2.89510000,  2.88760000, -0.01540000,
3027.08186746,  2.89480000,  2.88710000, -0.01560000,
3027.18269920,  2.89410000,  2.88670000, -0.00260000,
3027.28181934,  2.89360000,  2.88670000, -0.01200000,
3027.38237643,  2.89310000,  2.88610000, -0.00740000,
3027.48195672,  2.89260000,  2.88620000, -0.01100000,
3027.58183885,  2.89220000,  2.88580000, -0.01070000,
3027.68175340,  2.89190000,  2.88550000, -0.01420000,
3027.78196192,  2.89120000,  2.88510000,  0.00920000,
3027.88227010,  2.89000000,  2.88480000,  0.01210000,
3027.98178697,  2.88920000,  2.88480000,  0.00750000,
3028.08187675,  2.88830000,  2.88450000,  0.00670000,
3028.18170571,  2.88770000,  2.88430000,  0.00500000,
3028.28187513,  2.88710000,  2.88430000,  0.01010000,
3028.38215017,  2.88630000,  2.88390000,  0.00550000,
3028.48189187,  2.88610000,  2.88320000, -0.00840000,
3028.58169746,  2.88600000,  2.88320000, -0.01080000,
3028.68184114,  2.88620000,  2.88290000, -0.02750000,
3028.78187799,  2.88660000,  2.88210000, -0.02780000,
3028.88180590,  2.88700000,  2.88210000, -0.03260000,
3028.98233795,  2.88740000,  2.88120000, -0.03220000,
3029.08239985,  2.88770000,  2.88100000, -0.02740000,
3029.18202615,  2.88760000,  2.88060000, -0.01550000,
3029.28236699,  2.88730000,  2.88030000, -0.01060000,
3029.38200068,  2.88680000,  2.88010000, -0.01450000,
3029.48243546,  2.88680000,  2.88010000, -0.02900000,
3029.58184934,  2.88690000,  2.87990000, -0.02440000,
3029.68174624,  2.88700000,  2.87980000, -0.02470000,
3029.78175902,  2.88700000,  2.87970000, -0.02890000,
3029.88186336,  2.88740000,  2.87910000, -0.04140000,
3029.98183751,  2.88780000,  2.87860000, -0.03990000,
3030.08204818,  2.88810000,  2.87820000, -0.04120000,
3030.18236923,  2.88820000,  2.87820000, -0.03790000,
3030.28177977,  2.88850000,  2.87770000, -0.04890000,
3030.38205218,  2.88880000,  2.87770000, -0.03690000,
3030.48327374,  2.88870000,  2.87770000, -0.03340000,
3030.58204651,  2.88860000,  2.87770000, -0.02840000,
3030.68232656,  2.88830000,  2.87770000, -0.02390000,
3030.78198385,  2.88800000,  2.87780000, -0.02760000,
3030.88195205,  2.88800000,  2.87780000, -0.03230000,
3030.98209953,  2.88800000,  2.87730000, -0.03980000,
3031.08203411,  2.88810000,  2.87730000, -0.03380000,
3031.18247437,  2.88800000,  2.87720000, -0.02830000,
3031.28230238,  2.88770000,  2.87720000, -0.02520000,
3031.38181138,  2.88720000,  2.87670000, -0.01600000,
3031.48188663,  2.88690000,  2.87670000, -0.03340000,
3031.58227515,  2.88690000,  2.87640000, -0.03430000,
3031.68217635,  2.88680000,  2.87650000, -0.02830000,
3031.78178406,  2.88650000,  2.87650000, -0.01950000,
3031.88183761,  2.88600000,  2.87640000, -0.01610000,
3031.98182011,  2.88530000,  2.87610000, -0.00470000,
3032.08187318,  2.88440000,  2.87580000, -0.00450000,
3032.18178964,  2.88360000,  2.87580000, -0.00490000,
3032.28215241,  2.88300000,  2.87590000, -0.01240000,
3032.38206267,  2.88280000,  2.87590000, -0.02030000,
3032.48178983,  2.88290000,  2.87560000, -0.03120000,
3032.58183861,  2.88300000,  2.87580000, -0.02170000,
3032.68187380,  2.88290000,  2.87520000, -0.02530000,
3032.78182077,  2.88300000,  2.87500000, -0.02990000,
3032.88206172,  2.88330000,  2.87480000, -0.03910000,
3032.98184156,  2.88360000,  2.87450000, -0.03690000,
3033.08188057,  2.88420000,  2.87450000, -0.05920000,
3033.18205261,  2.88520000,  2.87410000, -0.06430000,
3033.28172827,  2.88620000,  2.87340000, -0.06600000,
3033.38192916,  2.88700000,  2.87300000, -0.06500000,
3033.48190904,  2.88740000,  2.87300000, -0.04990000,
3033.58203173,  2.88760000,  2.87280000, -0.06260000,
3033.68198657,  2.88800000,  2.87240000, -0.05500000,
3033.78173256,  2.88810000,  2.87250000, -0.05410000,
3033.88188767,  2.88810000,  2.87240000, -0.04820000,
3033.98217750,  2.88780000,  2.87240000, -0.03680000,
3034.08228803,  2.88730000,  2.87260000, -0.03240000,
3034.18183017,  2.88690000,  2.87220000, -0.04160000,
3034.28245950,  2.88690000,  2.87220000, -0.04830000,
3034.38185763,  2.88680000,  2.87220000, -0.04020000,
3034.48169518,  2.88640000,  2.87220000, -0.02690000,
3034.58177781,  2.88570000,  2.87190000, -0.02440000,
3034.68214846,  2.88510000,  2.87170000, -0.02240000,
3034.78183198,  2.88450000,  2.87160000, -0.02930000,
3034.88170290,  2.88420000,  2.87120000, -0.03660000,
3034.98172450,  2.88410000,  2.87090000, -0.03880000,
3035.08178234,  2.88380000,  2.87070000, -0.02920000,
3035.18236542,  2.88310000,  2.87070000, -0.01710000,
3035.28170037,  2.88210000,  2.87020000, -0.00290000,
3035.38191605,  2.88070000,  2.87020000,  0.01460000,
3035.48213577,  2.87900000,  2.87020000,  0.01290000,
3035.58195853,  2.87800000,  2.86990000,  0.00000000,
3035.68235207,  2.87710000,  2.86960000, -0.00410000,
3035.78225827,  2.87630000,  2.86960000,  0.00720000,
3035.88235855,  2.87520000,  2.86930000,  0.00860000,
3035.98213291,  2.87420000,  2.86900000,  0.01310000,
3036.08251905,  2.87300000,  2.86900000,  0.02210000,
3036.18186569,  2.87170000,  2.86900000,  0.02330000,
3036.28233147,  2.87080000,  2.86910000,  0.01250000,
3036.38212156,  2.87020000,  2.86910000,  0.00800000,
3036.48258615,  2.86980000,  2.86910000,  0.00350000,
3036.58199573,  2.86950000,  2.86890000,  0.00040000,
3036.68209815,  2.86960000,  2.86860000, -0.01030000,
3036.78172517,  2.86960000,  2.86860000, -0.00740000,
3036.88223648,  2.86980000,  2.86850000, -0.01280000,
3036.98212075,  2.87010000,  2.86820000, -0.02050000,
3037.08259296,  2.87050000,  2.86740000, -0.01790000,
3037.18172932,  2.87070000,  2.86740000, -0.02780000,
3037.28237152,  2.87170000,  2.86750000, -0.05000000,
3037.38250208,  2.87260000,  2.86740000, -0.04990000,
3037.48241615,  2.87380000,  2.86740000, -0.05020000,
3037.58191133,  2.87410000,  2.86740000, -0.01620000,
3037.68249178,  2.87360000,  2.86720000, -0.00540000,
3037.78193831,  2.87290000,  2.86750000,  0.00130000,
3037.88234401,  2.87240000,  2.86800000, -0.00470000,
3037.98295498,  2.87200000,  2.86790000, -0.00350000,
3038.08204365,  2.87170000,  2.86820000, -0.01170000,
3038.18219829,  2.87170000,  2.86850000, -0.00890000,
3038.28264475,  2.87140000,  2.86850000,  0.00040000,
3038.38225532,  2.87090000,  2.86840000,  0.00260000,
3038.48262382,  2.87060000,  2.86850000, -0.00160000,
3038.58191085,  2.87040000,  2.86850000, -0.00760000,
3038.68184638,  2.87030000,  2.86970000,  0.00130000,
3038.78213716,  2.87020000,  2.86970000, -0.00730000,
3038.88236189,  2.87050000,  2.87050000, -0.01290000,
3038.98181725,  2.87080000,  2.87070000, -0.01340000,
3039.08241105,  2.87110000,  2.87060000, -0.01250000,
3039.18224812,  2.87130000,  2.87160000, -0.01070000,
3039.28177714,  2.87170000,  2.87160000, -0.01410000,
3039.38219166,  2.87210000,  2.87200000, -0.01470000,
3039.48185802,  2.87220000,  2.87260000,  0.00020000,
3039.58171821,  2.87220000,  2.87260000, -0.00570000,
3039.68247485,  2.87220000,  2.87340000,  0.00520000,
