flaps
time,port,starboard,top,bottom,
seconds,rad,rad,rad,rad,
2996.58316088,  0.25550000, -0.25550000,  0.34970000, -0.34970000,
2996.68316746,  0.20810000, -0.20810000,  0.35100000, -0.35100000,
2996.78256321,  0.16630000, -0.16630000,  0.35060000, -0.35060000,
2996.88282490,  0.14460000, -0.14460000,  0.34990000, -0.34990000,
2996.98317599,  0.12510000, -0.12510000,  0.34860000, -0.34860000,
2997.08226752,  0.12580000, -0.12580000,  0.34700000, -0.34700000,
2997.18225527,  0.12400000, -0.12400000,  0.34590000, -0.34590000,
2997.28219652,  0.10130000, -0.10130000,  0.34580000, -0.34580000,
2997.38236141,  0.08420000, -0.08420000,  0.34590000, -0.34590000,
2997.48230004,  0.07650000, -0.07650000,  0.34570000, -0.34570000,
2997.58222151,  0.04030000, -0.04030000,  0.34700000, -0.34700000,
2997.68234372,  0.01050000, -0.01050000,  0.34830000, -0.34830000,
2997.78225946, -0.00350000,  0.00350000,  0.34880000, -0.34880000,
2997.88256264, -0.01910000,  0.01910000,  0.34920000, -0.34920000,
2997.98315406,  0.00770000, -0.00770000,  0.34890000, -0.34890000,
2998.08220720,  0.01100000, -0.01100000,  0.34900000, -0.34900000,
2998.18234849,  0.04480000, -0.04480000,  0.34910000, -0.34910000,
2998.28305006,  0.06200000, -0.06200000,  0.34920000, -0.34920000,
2998.38224339,  0.09410000, -0.09410000,  0.34920000, -0.34920000,
2998.48226619,  0.10570000, -0.10570000,  0.34900000, -0.34900000,
2998.58219790,  0.10970000, -0.10970000,  0.34790000, -0.34790000,
2998.68217993,  0.12180000, -0.12180000,  0.34600000, -0.34600000,
2998.78270531,  0.13990000, -0.13990000,  0.31040000, -0.31040000,
2998.88270235,  0.17210000, -0.17210000,  0.26750000, -0.26750000,
2998.98232579,  0.18150000, -0.18150000,  0.24570000, -0.24570000,
2999.08332109,  0.24300000, -0.24300000, -0.36160000,  0.36160000,
2999.18221879,  0.26580000, -0.26580000, -0.36480000,  0.36480000,
2999.28328228,  0.26140000, -0.26140000, -0.36460000,  0.36460000,
2999.38249111,  0.22740000, -0.22740000, -0.36090000,  0.36090000,
2999.48228908,  0.18440000, -0.18440000, -0.35630000,  0.35630000,
2999.58232403,  0.16420000, -0.16420000, -0.35310000,  0.35310000,
2999.68261266,  0.13690000, -0.13690000, -0.35000000,  0.35000000,
2999.78254986,  0.11410000, -0.11410000, -0.34770000,  0.34770000,
2999.88222456,  0.11260000, -0.11260000, -0.34580000,  0.34580000,
2999.98252654,  0.09180000, -0.09180000, -0.34530000,  0.34530000,
3000.08255243,  0.10580000, -0.10580000, -0.34410000,  0.34410000,
3000.18244314,  0.11130000, -0.11130000, -0.34360000,  0.34360000,
3000.28437042,  0.11240000, -0.11240000, -0.34370000,  0.34370000,
3000.38246155,  0.09790000, -0.09790000, -0.34470000,  0.34470000,
3000.48252726,  0.10800000, -0.10800000, -0.34550000,  0.34550000,
3000.58266377,  0.10770000, -0.10770000, -0.34660000,  0.34660000,
3000.68227386,  0.10380000, -0.10380000, -0.34750000,  0.34750000,
3000.78234696,  0.09620000, -0.09620000, -0.34810000,  0.34810000,
3000.88230371,  0.09670000, -0.09670000, -0.33720000,  0.33720000,
3000.98223162,  0.12170000, -0.12170000, -0.29710000,  0.29710000,
3001.08215237,  0.12400000, -0.12400000, -0.26170000,  0.26170000,
3001.18226266,  0.13830000, -0.13830000, -0.22340000,  0.22340000,
3001.28300548,  0.14690000, -0.14690000, -0.18750000,  0.18750000,
3001.38269830,  0.16800000, -0.16800000, -0.16340000,  0.16340000,
3001.48225117,  0.17200000, -0.17200000, -0.15190000,  0.15190000,
3001.58302879,  0.18150000, -0.18150000, -0.11930000,  0.11930000,
3001.68231034,  0.19050000, -0.19050000, -0.10140000,  0.10140000,
3001.78260231,  0.19950000, -0.19950000, -0.07330000,  0.07330000,
3001.88223362,  0.20720000, -0.20720000, -0.06170000,  0.06170000,
3001.98390508,  0.19590000, -0.19590000, -0.05820000,  0.05820000,
3002.08325911,  0.18130000, -0.18130000, -0.05070000,  0.05070000,
3002.18223810,  0.14560000, -0.14560000, -0.04600000,  0.04600000,
3002.28229547,  0.12460000, -0.12460000, -0.04140000,  0.04140000,
3002.38246655,  0.10630000, -0.10630000, -0.02840000,  0.02840000,
3002.48239326,  0.08470000, -0.08470000, -0.02180000,  0.02180000,
3002.58233047,  0.08740000, -0.08740000, -0.00650000,  0.00650000,
3002.68287492,  0.08710000, -0.08710000, -0.00360000,  0.00360000,
3002.78296018,  0.06580000, -0.06580000,  0.00160000, -0.00160000,
3002.88223720,  0.07230000, -0.07230000,  0.01350000, -0.01350000,
3002.98237872,  0.08310000, -0.08310000,  0.01950000, -0.01950000,
3003.08230972,  0.08790000, -0.08790000,  0.02510000, -0.02510000,
3003.18322611,  0.11170000, -0.11170000,  0.03520000, -0.03520000,
3003.28491974,  0.11280000, -0.11280000,  0.04360000, -0.04360000,
3003.38219142,  0.14600000, -0.14600000,  0.05670000, -0.05670000,
3003.48232412,  0.13920000, -0.13920000,  0.04360000, -0.04360000,
3003.58234310,  0.14450000, -0.14450000,  0.02490000, -0.02490000,
3003.68234110,  0.13910000, -0.13910000,  0.00710000, -0.00710000,
3003.78245187,  0.14980000, -0.14980000, -0.00290000,  0.00290000,
3003.88350034,  0.15370000, -0.15370000,  0.01300000, -0.01300000,
3003.98372936,  0.14520000, -0.14520000,  0.00770000, -0.00770000,
3004.08243322,  0.12490000, -0.12490000,  0.01290000, -0.01290000,
3004.18225551,  0.12570000, -0.12570000,  0.00970000, -0.00970000,
3004.28281283,  0.11790000, -0.11790000,  0.00290000, -0.00290000,
3004.38345814,  0.13130000, -0.13130000, -0.01510000,  0.01510000,
3004.48225999,  0.11400000, -0.11400000, -0.03000000,  0.03000000,
3004.58316231,  0.11680000, -0.11680000, -0.03800000,  0.03800000,
3004.68234754,  0.13120000, -0.13120000, -0.03820000,  0.03820000,
3004.78240204,  0.15010000, -0.15010000, -0.01770000,  0.01770000,
3004.88350534,  0.15510000, -0.15510000, -0.01100000,  0.01100000,
3004.98245025,  0.16270000, -0.16270000, -0.01630000,  0.01630000,
3005.08239555,  0.14090000, -0.14090000, -0.01850000,  0.01850000,
3005.18335128,  0.12630000, -0.12630000, -0.03260000,  0.03260000,
3005.28220201,  0.12890000, -0.12890000, -0.02510000,  0.02510000,
3005.38230777,  0.13590000, -0.13590000, -0.02550000,  0.02550000,
3005.48307920,  0.12660000, -0.12660000, -0.03040000,  0.03040000,
3005.58223796,  0.13400000, -0.13400000, -0.04800000,  0.04800000,
3005.68259454,  0.14070000, -0.14070000, -0.05780000,  0.05780000,
3005.78239226,  0.14490000, -0.14490000, -0.05630000,  0.05630000,
3005.88229036,  0.14770000, -0.14770000, -0.05300000,  0.05300000,
3005.98221755,  0.15860000, -0.15860000, -0.05560000,  0.05560000,
3006.08257461,  0.14730000, -0.14730000, -0.04670000,  0.04670000,
3006.18308783,  0.14640000, -0.14640000, -0.03120000,  0.03120000,
3006.28204584,  0.14160000, -0.14160000, -0.03870000,  0.03870000,
3006.38228416,  0.13380000, -0.13380000, -0.04800000,  0.04800000,
3006.48237181,  0.12030000, -0.12030000, -0.06110000,  0.06110000,
3006.58220983,  0.11830000, -0.11830000, -0.06770000,  0.06770000,
3006.68226409,  0.11550000, -0.11550000, -0.06850000,  0.06850000,
3006.78218746,  0.11400000, -0.11400000, -0.06950000,  0.06950000,
3006.88340402,  0.10070000, -0.10070000, -0.07210000,  0.07210000,
3006.98224783,  0.11490000, -0.11490000, -0.07470000,  0.07470000,
3007.08220792,  0.11440000, -0.11440000, -0.06970000,  0.06970000,
3007.18231297,  0.12520000, -0.12520000, -0.06790000,  0.06790000,
3007.28266644,  0.11870000, -0.11870000, -0.06910000,  0.06910000,
3007.38239622,  0.12020000, -0.12020000, -0.07510000,  0.07510000,
3007.48240519,  0.12060000, -0.12060000, -0.08430000,  0.08430000,
3007.58235955,  0.13120000, -0.13120000, -0.08650000,  0.08650000,
3007.68250275,  0.12240000, -0.12240000, -0.07580000,  0.07580000,
3007.78287363,  0.14550000, -0.14550000, -0.05480000,  0.05480000,
3007.88235950,  0.15610000, -0.15610000, -0.04910000,  0.04910000,
3007.98238969,  0.16270000, -0.16270000, -0.04270000,  0.04270000,
3008.08220458,  0.16020000, -0.16020000, -0.04970000,  0.04970000,
3008.18212724,  0.17120000, -0.17120000, -0.03640000,  0.03640000,
3008.28240752,  0.16770000, -0.16770000, -0.04630000,  0.04630000,
3008.38303781,  0.16300000, -0.16300000, -0.06630000,  0.06630000,
3008.48227715,  0.16620000, -0.16620000, -0.07380000,  0.07380000,
3008.58313274,  0.15360000, -0.15360000, -0.08780000,  0.08780000,
3008.68292689,  0.12920000, -0.12920000, -0.08590000,  0.08590000,
3008.78243685,  0.12430000, -0.12430000, -0.08660000,  0.08660000,
3008.88332701,  0.11530000, -0.11530000, -0.09750000,  0.09750000,
3008.98340487,  0.11560000, -0.11560000, -0.10880000,  0.10880000,
3009.08291292,  0.09720000, -0.09720000, -0.11030000,  0.11030000,
3009.18237305,  0.08960000, -0.08960000, -0.11360000,  0.11360000,
3009.28256822,  0.07510000, -0.07510000, -0.12590000,  0.12590000,
3009.38227081,  0.07460000, -0.07460000, -0.12750000,  0.12750000,
3009.48359680,  0.06440000, -0.06440000, -0.12570000,  0.12570000,
3009.58232594,  0.08080000, -0.08080000, -0.12520000,  0.12520000,
3009.68272758,  0.09170000, -0.09170000, -0.10210000,  0.10210000,
3009.78235769,  0.10910000, -0.10910000, -0.09140000,  0.09140000,
3009.88261271,  0.10580000, -0.10580000, -0.09030000,  0.09030000,
3009.98234820,  0.11710000, -0.11710000, -0.07730000,  0.07730000,
3010.08363676,  0.11070000, -0.11070000, -0.07000000,  0.07000000,
3010.18369484,  0.11640000, -0.11640000, -0.06380000,  0.06380000,
3010.28241181,  0.11540000, -0.11540000, -0.05930000,  0.05930000,
3010.38231683,  0.13120000, -0.13120000, -0.05090000,  0.05090000,
3010.48232627,  0.12870000, -0.12870000, -0.03340000,  0.03340000,
3010.58221078,  0.13390000, -0.13390000, -0.02270000,  0.02270000,
3010.68344021,  0.14620000, -0.14620000, -0.03460000,  0.03460000,
3010.78231788,  0.15290000, -0.15290000, -0.02910000,  0.02910000,
3010.88242388,  0.15770000, -0.15770000, -0.01860000,  0.01860000,
3010.98242927,  0.16470000, -0.16470000, -0.03450000,  0.03450000,
3011.08255672,  0.15250000, -0.15250000, -0.04270000,  0.04270000,
3011.18241811,  0.14280000, -0.14280000, -0.04590000,  0.04590000,
3011.28235650,  0.12450000, -0.12450000, -0.05590000,  0.05590000,
3011.38242984,  0.11590000, -0.11590000, -0.05940000,  0.05940000,
3011.48212695,  0.12280000, -0.12280000, -0.06440000,  0.06440000,
3011.58220029,  0.12120000, -0.12120000, -0.05490000,  0.05490000,
3011.68222356,  0.12760000, -0.12760000, -0.05120000,  0.05120000,
3011.78215694,  0.14100000, -0.14100000, -0.04500000,  0.04500000,
3011.88236594,  0.14200000, -0.14200000, -0.04720000,  0.04720000,
3011.98289800,  0.14480000, -0.14480000, -0.05250000,  0.05250000,
3012.08216715,  0.14430000, -0.14430000, -0.05840000,  0.05840000,
3012.18273330,  0.15130000, -0.15130000, -0.04960000,  0.04960000,
3012.28221440,  0.15780000, -0.15780000, -0.07170000,  0.07170000,
3012.38246608,  0.17240000, -0.17240000, -0.06570000,  0.06570000,
3012.48356938,  0.15840000, -0.15840000, -0.07010000,  0.07010000,
3012.58373785,  0.14700000, -0.14700000, -0.06890000,  0.06890000,
3012.68335152,  0.12710000, -0.12710000, -0.06250000,  0.06250000,
3012.78275919,  0.12750000, -0.12750000, -0.05580000,  0.05580000,
3012.88281679,  0.13220000, -0.13220000, -0.04820000,  0.04820000,
3012.98233581,  0.13580000, -0.13580000, -0.04440000,  0.04440000,
3013.08238983,  0.12710000, -0.12710000, -0.04550000,  0.04550000,
3013.18244839,  0.12230000, -0.12230000, -0.04730000,  0.04730000,
3013.28234673,  0.12320000, -0.12320000, -0.03850000,  0.03850000,
3013.38232112,  0.11850000, -0.11850000, -0.02810000,  0.02810000,
3013.48344517,  0.12220000, -0.12220000, -0.03770000,  0.03770000,
3013.58226538,  0.12070000, -0.12070000, -0.04100000,  0.04100000,
3013.68370199,  0.11760000, -0.11760000, -0.04480000,  0.04480000,
3013.78233266,  0.12320000, -0.12320000, -0.03360000,  0.03360000,
3013.88328147,  0.13030000, -0.13030000, -0.01830000,  0.01830000,
3013.98228216,  0.13590000, -0.13590000, -0.01380000,  0.01380000,
3014.08241558,  0.12860000, -0.12860000, -0.02190000,  0.02190000,
3014.18276095,  0.12740000, -0.12740000, -0.00750000,  0.00750000,
3014.28240752,  0.12640000, -0.12640000, -0.00730000,  0.00730000,
3014.38241410,  0.13230000, -0.13230000, -0.00490000,  0.00490000,
3014.48246717,  0.13280000, -0.13280000,  0.01380000, -0.01380000,
3014.58231950,  0.12290000, -0.12290000,  0.00620000, -0.00620000,
3014.68299365,  0.11700000, -0.11700000, -0.00130000,  0.00130000,
3014.78235197,  0.11130000, -0.11130000, -0.01110000,  0.01110000,
3014.88285804,  0.10400000, -0.10400000, -0.02980000,  0.02980000,
3014.98245144,  0.11040000, -0.11040000, -0.01840000,  0.01840000,
3015.08313489,  0.13060000, -0.13060000, -0.01630000,  0.01630000,
3015.18239856,  0.13780000, -0.13780000, -0.00200000,  0.00200000,
3015.28365421,  0.13750000, -0.13750000,  0.01420000, -0.01420000,
3015.38341570,  0.14020000, -0.14020000, -0.01040000,  0.01040000,
3015.48245478,  0.13350000, -0.13350000, -0.01390000,  0.01390000,
3015.58238649,  0.12960000, -0.12960000, -0.01240000,  0.01240000,
3015.68245769,  0.12140000, -0.12140000, -0.02640000,  0.02640000,
3015.78242207,  0.10520000, -0.10520000, -0.03250000,  0.03250000,
3015.88252425,  0.08440000, -0.08440000, -0.02460000,  0.02460000,
3015.98236752,  0.08140000, -0.08140000, -0.01520000,  0.01520000,
3016.08238864,  0.08050000, -0.08050000, -0.03280000,  0.03280000,
3016.18234921,  0.09240000, -0.09240000, -0.02620000,  0.02620000,
3016.28340483,  0.10630000, -0.10630000, -0.02690000,  0.02690000,
3016.38266468,  0.11260000, -0.11260000, -0.02940000,  0.02940000,
3016.48231292,  0.09950000, -0.09950000, -0.03340000,  0.03340000,
3016.58210874,  0.07820000, -0.07820000, -0.02480000,  0.02480000,
3016.68330455,  0.05720000, -0.05720000, -0.01010000,  0.01010000,
3016.78233719,  0.04000000, -0.04000000, -0.01110000,  0.01110000,
3016.88310862,  0.03540000, -0.03540000, -0.00610000,  0.00610000,
3016.98240495,  0.05740000, -0.05740000, -0.00400000,  0.00400000,
3017.08266544,  0.08950000, -0.08950000, -0.00980000,  0.00980000,
3017.18287349,  0.11530000, -0.11530000, -0.02310000,  0.02310000,
3017.28253412,  0.13440000, -0.13440000, -0.03920000,  0.03920000,
3017.38266158,  0.16080000, -0.16080000, -0.03930000,  0.03930000,
3017.48301339,  0.17720000, -0.17720000, -0.04840000,  0.04840000,
3017.58350253,  0.18260000, -0.18260000, -0.04130000,  0.04130000,
3017.68339682,  0.19320000, -0.19320000, -0.04530000,  0.04530000,
3017.78244591,  0.19540000, -0.19540000, -0.05710000,  0.05710000,
3017.88279748,  0.19640000, -0.19640000, -0.04440000,  0.04440000,
3017.98241568,  0.19580000, -0.19580000, -0.03560000,  0.03560000,
3018.08256459,  0.19460000, -0.19460000,  0.00820000, -0.00820000,
3018.18225026,  0.21420000, -0.21420000,  0.04840000, -0.04840000,
3018.28229928,  0.20920000, -0.20920000,  0.06880000, -0.06880000,
3018.38224626,  0.19260000, -0.19260000,  0.07310000, -0.07310000,
3018.48398995,  0.17880000, -0.17880000,  0.05090000, -0.05090000,
3018.58273721,  0.15680000, -0.15680000,  0.02680000, -0.02680000,
3018.68265891,  0.12190000, -0.12190000,  0.01150000, -0.01150000,
3018.78237653,  0.11000000, -0.11000000, -0.00580000,  0.00580000,
3018.88356256,  0.09410000, -0.09410000, -0.00740000,  0.00740000,
3018.98219681,  0.11730000, -0.11730000, -0.00700000,  0.00700000,
3019.08228683,  0.14920000, -0.14920000, -0.03190000,  0.03190000,
3019.18244553,  0.16500000, -0.16500000, -0.06580000,  0.06580000,
3019.28264165,  0.17670000, -0.17670000, -0.06530000,  0.06530000,
3019.38377953,  0.17590000, -0.17590000, -0.06250000,  0.06250000,
3019.48264217,  0.16900000, -0.16900000, -0.06310000,  0.06310000,
3019.58242297,  0.15060000, -0.15060000, -0.07420000,  0.07420000,
3019.68258166,  0.12940000, -0.12940000, -0.08280000,  0.08280000,
3019.78216791,  0.13640000, -0.13640000, -0.07990000,  0.07990000,
3019.88265467,  0.13540000, -0.13540000, -0.08190000,  0.08190000,
3019.98330283,  0.12850000, -0.12850000, -0.07900000,  0.07900000,
3020.08243656,  0.13610000, -0.13610000, -0.08140000,  0.08140000,
3020.18255115,  0.14780000, -0.14780000, -0.08590000,  0.08590000,
3020.28237748,  0.14040000, -0.14040000, -0.08920000,  0.08920000,
3020.38326764,  0.14050000, -0.14050000, -0.07780000,  0.07780000,
3020.48236990,  0.12890000, -0.12890000, -0.06820000,  0.06820000,
3020.58319640,  0.11930000, -0.11930000, -0.06240000,  0.06240000,
3020.68260098,  0.10890000, -0.10890000, -0.07090000,  0.07090000,
3020.78250909,  0.10670000, -0.10670000, -0.05110000,  0.05110000,
3020.88236642,  0.10080000, -0.10080000, -0.04620000,  0.04620000,
3020.98262501,  0.09550000, -0.09550000, -0.05510000,  0.05510000,
3021.08247972,  0.08280000, -0.08280000, -0.05250000,  0.05250000,
3021.18312263,  0.07440000, -0.07440000, -0.06680000,  0.06680000,
3021.28326249,  0.06840000, -0.06840000, -0.06290000,  0.06290000,
3021.38304472,  0.07040000, -0.07040000, -0.05110000,  0.05110000,
3021.48249650,  0.06940000, -0.06940000, -0.05350000,  0.05350000,
3021.58244944,  0.07520000, -0.07520000, -0.04250000,  0.04250000,
3021.68246961,  0.08070000, -0.08070000, -0.04000000,  0.04000000,
3021.78228641,  0.08600000, -0.08600000, -0.03890000,  0.03890000,
3021.88236880,  0.09770000, -0.09770000, -0.02910000,  0.02910000,
3021.98265076,  0.10790000, -0.10790000, -0.01500000,  0.01500000,
3022.08340335,  0.10600000, -0.10600000, -0.01770000,  0.01770000,
3022.18229485,  0.11980000, -0.11980000, -0.01710000,  0.01710000,
3022.28348255,  0.12840000, -0.12840000, -0.01240000,  0.01240000,
3022.38429737,  0.13180000, -0.13180000, -0.00590000,  0.00590000,
3022.48284054,  0.14110000, -0.14110000,  0.01410000, -0.01410000,
3022.58333325,  0.13950000, -0.13950000,  0.02290000, -0.02290000,
3022.68260789,  0.14540000, -0.14540000,  0.02730000, -0.02730000,
3022.78254199,  0.15020000, -0.15020000,  0.02120000, -0.02120000,
3022.88287067,  0.15410000, -0.15410000,  0.00370000, -0.00370000,
3022.98312163,  0.16120000, -0.16120000,  0.01970000, -0.01970000,
3023.08380342,  0.16540000, -0.16540000,  0.02940000, -0.02940000,
3023.18245625,  0.16370000, -0.16370000,  0.03400000, -0.03400000,
3023.28239441,  0.16180000, -0.16180000,  0.02790000, -0.02790000,
3023.38264990,  0.15970000, -0.15970000,  0.02650000, -0.02650000,
3023.48238420,  0.15300000, -0.15300000,  0.01860000, -0.01860000,
3023.58254123,  0.15460000, -0.15460000,  0.01970000, -0.01970000,
3023.68275189,  0.14320000, -0.14320000,  0.00960000, -0.00960000,
3023.78252196,  0.12890000, -0.12890000,  0.00670000, -0.00670000,
3023.88303018,  0.11360000, -0.11360000,  0.01020000, -0.01020000,
3023.98324037,  0.10140000, -0.10140000,  0.00430000, -0.00430000,
3024.08274865,  0.10820000, -0.10820000,  0.00340000, -0.00340000,
